ID,Categoria,Cedula Funcionario,Nombre Funcionario,Cedula Solicitante,Nombre Solicitante,ID ítem,Nombre,Cantidad Solicitada,Cantidad Entregada,Year,Quarter,Month,Day,Year,Quarter,Month,Day,Dias Transcurridos
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15440,DACARBAZINA 200 mg,"19,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15615,INSULINA DE ACCION RAPIDA ( INSULINA CRISTALINA HUMANA RECOMBINANTE ) 100 UI,"15,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15628,ISOSORBIDA DINITRATO 10 mg,"13,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15661,LINDANO 1%,"18,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15786,PROPOFOL 10 ml,"16,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15824,SOLUCIONES ELECTROLÍTICAS (RINGERLACTATO),"15,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15832,SUCRALFATO  5 ml,"19,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,15945,Prótesis de ligamento cruzado,"18,00","0,00",2025,Qtr 3,August,11,,,,,0
303,Equipos de movilidad asistida,14053571,YANIRE,18819029,YOUSEFF  ABDOU EL,16076,Bolígrafo negro,"13,00","0,00",2025,Qtr 3,August,11,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15276,ALBENDAZOL 400mg,"18,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15376,CICLOFOSFAMIDA 1 g,"18,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15426,"CLORURO DE SODIO 0,45 %","19,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15501,ERITROPOYETINA 1000 UI,"10,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15674,MELFALÁN 2 mg,"18,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15730,NISTATINA 100000 U,"16,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15733,NITROGLICERINA 5 ml,"11,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,15835,SUERO ANTIRRÁBICO 150 U,"17,00","0,00",2026,Qtr 3,August,28,,,,,0
387,Citas para exámenes de diagnóstico,10293448,XIOMAIRA MARGARITA GONZALEZ,14990499,PEDRO ALBERTO URBANEJA,16060,Libreta pequeña,"16,00","0,00",2026,Qtr 3,August,28,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15323,AZITROMICINA 5 ml,"10,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15434,CODEINA 250 mg,"11,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15471,DICLOFENACO SODICO 1mg,"17,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15473,DIDANOSINA 400mg,"15,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15639,LAGRIMAS ARTIFICIALES,"19,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15642,LEVODOPA / CARBIDOPA 25mg,"15,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15653,"LEVOTIROXINA SODICA 0,1 mg","11,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15904,ZIDOVUDINA 5ml,"12,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,15952,Prótesis torácica,"12,00","0,00",2026,Qtr 2,June,2,,,,,0
479,Alimentos,10293448,XIOMAIRA MARGARITA GONZALEZ,16159780,JOSE RAFAEL FERNANDEZ,16083,Carpeta escolar,"15,00","0,00",2026,Qtr 2,June,2,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15224,Cita para examen de electrolitos,"14,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15357,CARBOPLATINO 450 mg,"10,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15529,FENOBARBITAL 50mg,"13,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15552,5-FLUOROURACILO 50 mg,"10,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15601,INDINAVIR 400 mg,"16,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15664,LORATADINA 10 mg,"10,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15777,PREDNISONA 5mg,"14,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,15805,RITONAVIR/LOPINAVIR 33mg,"17,00","0,00",2025,Qtr 3,July,1,,,,,0
390,Prótesis,5165884,Willian,19486729,Gerardo Guillen,16042,Puré de tomate,"10,00","0,00",2025,Qtr 3,July,1,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15329,BECLOMETASONA DIPROPIONATO 250INH,"17,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15399,CLINDAMICINA 600 mg,"12,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15550,"FLUMAZENIL 0,5 mg","15,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15557,FOLINATO DE CALCIO (LEUCOVORINA CALCICA) 50 mg,"11,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15740,ONDANSETRON 4mg,"19,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15810,SALBUTAMOL 100 mcg,"16,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,15927,Prótesis de mama externa,"16,00","0,00",2026,Qtr 1,March,19,,,,,0
222,Medicamentos,3413063,WILLIAM ALFREDO MARTINEZ,12149872,LILIAN MARIELA HENRIQUEZ,16052,Galletas saladas,"16,00","0,00",2026,Qtr 1,March,19,,,,,0
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15218,Cita para prueba de VIH,"18,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15242,ACETAMINOFEN 120 mg,"17,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15306,AMPRENAVIR 15 ml,"14,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15326,BACITRACINA 500 UI,"18,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15354,CARBONATO DE LITIO 300 mg,"11,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15466,DIAZEPAM 5 mg,"19,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15529,FENOBARBITAL 50mg,"17,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15611,INSULINA DE ACCION INTERMEDIA (INSULINA N.P.H HUMANA RECOMBINANTE) 100ml,"14,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15613,INSULINA DE ACCION INTERMEDIA (INSULINA PREMEZCLA CRISTALINA / N.P.H HUMANA RECOMBINANTE (30/70)) 70 U.I,"15,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15666,MACROGOL 3350 (POLIETILÉN GLICOL 3350) 60g,"10,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15691,METOCLOPRAMIDA 5ml,"12,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15762,PENTOXIFILINA 400 mg,"18,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,15994,Caminador pediátrico,"19,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
238,Citas para exámenes de diagnóstico,3413063,WILLIAM ALFREDO MARTINEZ,15166690,Carmen Gloria Suarez,16011,Tubos de drenaje,"10,00","0,00",2026,Qtr 2,May,25,2026,Qtr 3,July,30,66
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15409,CLORFENIRAMINA 4 mg,"19,00","4,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15411,CLORFENIRAMINA 5 ml,"17,00","6,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15476,"DIGOXINA 0,6mg","12,00","5,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15499,ERITROMICINA ESTOLATO 500 mg,"11,00","5,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15655,LIDOCAINA 1 %,"11,00","9,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15705,MICOFENOLATO MOFETIL 500mg,"14,00","7,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15774,PREDNISOLONA 1 mg,"19,00","7,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,15781,PRIMETAMINA/SULFADOXINA 25 mg,"15,00","13,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,16044,Vinagre blanco,"13,00","3,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
93,Apoyo financiero para cirugías,17959976,WILKER,11307749,GUADALUPE FUIGEIRA,16074,Marcadores escolares,"12,00","5,00",2026,Qtr 2,June,23,2026,Qtr 3,July,24,31
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15242,ACETAMINOFEN 120 mg,"10,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15413,CLOROQUINA (CLOROQUINA BASE) 150 mg,"19,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15496,ENALAPRIL 10 mg,"11,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15544,FITOMENADIONA (VITAMINA K) 10 mg,"13,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15716,NELFINAVIR 250mg,"16,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15840,SULFAMETOXAZOL+TRIMETOPRIM  5 ml,"16,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,15931,Prótesis de válvula cardíaca,"10,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,16033,Soya texturizada,"10,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,16047,Café instantáneo,"18,00","0,00",2025,Qtr 3,July,7,,,,,0
217,Prótesis,13283990,WILFREDO JOSUE LABRADOR,17744744,LISABEL ESPERANZA  DURAN,16091,Pinturas al frío,"12,00","0,00",2025,Qtr 3,July,7,,,,,0
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15313,ASPARAGINASA (E. Coli) 10000UI,"16,00","7,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15336,BIPERIDENO LACTATO  ml,"12,00","2,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15570,GENTAMICINA 40 mg,"19,00","4,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15817,SIMVASTATINA 20 mg,"12,00","4,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15851,TAMOXIFENO 20 mg,"18,00","4,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15865,TOXOIDE TETÁNICO,"18,00","15,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15922,Prótesis maxilofacial,"12,00","2,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15989,Muletas canadienses,"19,00","15,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,15994,Caminador pediátrico,"16,00","4,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,16002,Suturas no absorbibles,"16,00","10,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,16017,Arroz partido,"11,00","9,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,16036,Sardinas en salsa,"11,00","4,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
470,Utiles escolares,13283990,WILFREDO JOSUE LABRADOR,14624172,FABIAN ENRIQUE GUERRERO,16065,Borrador,"11,00","10,00",2026,Qtr 1,January,10,2026,Qtr 1,February,12,33
136,Financiamiento deportivo,15508483,WAINER JOSE MARCHENA,16253321,Yina Wu,15262,ÁCIDO FÓLICO 10 mg,"14,00","0,00",2026,Qtr 2,April,15,2026,Qtr 2,May,18,33
136,Financiamiento deportivo,15508483,WAINER JOSE MARCHENA,16253321,Yina Wu,15321,AZITROMICINA 500 mg,"11,00","0,00",2026,Qtr 2,April,15,2026,Qtr 2,May,18,33
136,Financiamiento deportivo,15508483,WAINER JOSE MARCHENA,16253321,Yina Wu,15525,FENITOINA 4ml,"10,00","0,00",2026,Qtr 2,April,15,2026,Qtr 2,May,18,33
136,Financiamiento deportivo,15508483,WAINER JOSE MARCHENA,16253321,Yina Wu,15578,"GLICERINA 2,88 g","15,00","0,00",2026,Qtr 2,April,15,2026,Qtr 2,May,18,33
136,Financiamiento deportivo,15508483,WAINER JOSE MARCHENA,16253321,Yina Wu,15632,KETAMINA 50 ml,"10,00","0,00",2026,Qtr 2,April,15,2026,Qtr 2,May,18,33
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15272,ADRENALINA 1 ml,"19,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15499,ERITROMICINA ESTOLATO 500 mg,"19,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15593,HIDROXIUREA 500 mg,"13,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15618,INTERFERON ALFA 2 B 5 MUI,"18,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15833,SUERO ANTIESCORPIÓNICO,"10,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15907,Prótesis de pierna transfemoral,"14,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15944,Prótesis de menisco,"15,00","0,00",2026,Qtr 2,April,1,,,,,0
230,Medicamentos,30403844,VIVIANA AL,4092723,ABELARDO DE JESUS VALERO,15993,Tabla de transferencia,"17,00","0,00",2026,Qtr 2,April,1,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15348,"CABERGOLINA 0,5 mg","14,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15639,LAGRIMAS ARTIFICIALES,"19,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15674,MELFALÁN 2 mg,"16,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15743,ONDANSETRÓN 2 ml,"18,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15817,SIMVASTATINA 20 mg,"10,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15830,SUCCINILCOLINA (SUXAMETONIO)  ml,"14,00","0,00",2026,Qtr 4,December,10,,,,,0
180,Apoyo financiero para cirugías,12260967,Victoria MARIA Oropeza,5045411,GLENIS DEL VALLE VELASQUEZ DE,15859,TINIDAZOL  ml,"11,00","0,00",2026,Qtr 4,December,10,,,,,0
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15213,Cita para examen de glucosa,"13,00","9,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15253,ACICLOVIR 250 mg,"18,00","3,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15696,METOTREXATO 100mg,"19,00","17,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15717,NELFINAVIR 50mg,"12,00","7,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15958,Prótesis intestinal,"17,00","16,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
182,Ayudas funerarias,17980610,VICTOR,8138720,CARMEN,15985,Bastón simple,"13,00","4,00",2026,Qtr 4,November,1,2027,Qtr 1,January,2,62
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15235,Cita para ecocardiograma,"12,00","4,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15296,AMOXICILINA CLAVULANICO 500 mg,"13,00","10,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15346,BUSPIRONA 5 mg,"15,00","3,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15399,CLINDAMICINA 600 mg,"16,00","4,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15600,IMIPRAMINA 25 mg,"15,00","4,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15864,TIORIDAZINA 25 mg,"10,00","4,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,15946,Prótesis de cartílago articular,"15,00","5,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
346,Citas para exámenes de laboratorio,17980610,VICTOR,18594955,LUIS ALBERTO CARRLLO,16033,Soya texturizada,"13,00","5,00",2026,Qtr 1,March,21,2026,Qtr 2,April,28,38
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15236,Cita para prueba de esfuerzo,"15,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15426,"CLORURO DE SODIO 0,45 %","10,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15716,NELFINAVIR 250mg,"12,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15752,OXITOCINA 10ml,"11,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15830,SUCCINILCOLINA (SUXAMETONIO)  ml,"12,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,15903,ZIDOVUDINA 200 mg,"19,00","0,00",2026,Qtr 3,August,24,,,,,0
149,Prótesis,28429944,VICMARY GREGORIA GUACARAN,22382360,PEDRO MARTIN GALLEGOS,16055,Mezcla para bebida fortificada,"15,00","0,00",2026,Qtr 3,August,24,,,,,0
417,Prótesis,24855928,VERONICA,10251027,KEILA DEL VALLE SALAZAR DE,15629,ISPAGHULA (PSYLLIUM) 70%,"11,00","0,00",2026,Qtr 2,June,8,,,,,0
417,Prótesis,24855928,VERONICA,10251027,KEILA DEL VALLE SALAZAR DE,15677,MERCAPTOPURINA 50 mg,"11,00","0,00",2026,Qtr 2,June,8,,,,,0
